received_unix_ns,received_monotonic_ns,tick,mode_pr,mode_machine,left_shoulder_pitch_joint_q,left_shoulder_pitch_joint_dq,left_shoulder_pitch_joint_tau_est,left_shoulder_roll_joint_q,left_shoulder_roll_joint_dq,left_shoulder_roll_joint_tau_est,left_shoulder_yaw_joint_q,left_shoulder_yaw_joint_dq,left_shoulder_yaw_joint_tau_est,left_elbow_joint_q,left_elbow_joint_dq,left_elbow_joint_tau_est,left_wrist_roll_joint_q,left_wrist_roll_joint_dq,left_wrist_roll_joint_tau_est,left_wrist_pitch_joint_q,left_wrist_pitch_joint_dq,left_wrist_pitch_joint_tau_est,left_wrist_yaw_joint_q,left_wrist_yaw_joint_dq,left_wrist_yaw_joint_tau_est,right_shoulder_pitch_joint_q,right_shoulder_pitch_joint_dq,right_shoulder_pitch_joint_tau_est,right_shoulder_roll_joint_q,right_shoulder_roll_joint_dq,right_shoulder_roll_joint_tau_est,right_shoulder_yaw_joint_q,right_shoulder_yaw_joint_dq,right_shoulder_yaw_joint_tau_est,right_elbow_joint_q,right_elbow_joint_dq,right_elbow_joint_tau_est,right_wrist_roll_joint_q,right_wrist_roll_joint_dq,right_wrist_roll_joint_tau_est,right_wrist_pitch_joint_q,right_wrist_pitch_joint_dq,right_wrist_pitch_joint_tau_est,right_wrist_yaw_joint_q,right_wrist_yaw_joint_dq,right_wrist_yaw_joint_tau_est
1789652968062383390,2872183401515,3253736,0,5,0.087269127368927,-0.0015339808305725455,-5.9375,0.18855980038642883,-0.003067961661145091,-0.0625,-0.13955630362033844,0.0,0.6875,-0.2751578092575073,0.0,-6.5,-0.07654324918985367,-0.016873789951205254,-0.625,0.06576942652463913,-0.012271846644580364,-2.987499952316284,-0.1781574934720993,0.0,0.15625,-0.1002240777015686,0.003067961661145091,-1.9375,-0.4188486635684967,-0.061359234154224396,-0.0625,0.16618524491786957,0.00920388475060463,-1.1875,-0.4862239956855774,-0.003067961661145091,-0.875,-1.0887188911437988,-0.029145635664463043,1.3125,-0.07496132701635361,-0.006135923322290182,1.125,0.2358735203742981,-0.012271846644580364,-0.6187499761581421
1789652968063216550,2872184234915,3253737,0,5,0.08725714683532715,-0.004601942375302315,-5.9375,0.18854781985282898,-0.00920388475060463,-0.0625,-0.1395922601222992,0.0,0.6875,-0.2751578092575073,0.0,-6.5625,-0.07654324918985367,-0.013805828057229519,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.1781574934720993,0.0,0.14374999701976776,-0.1002240777015686,0.0,-1.9375,-0.4188726544380188,-0.052155349403619766,-0.0625,0.16618524491786957,0.00920388475060463,-1.1875,-0.48623597621917725,-0.0015339808305725455,-0.875,-1.0887309312820435,-0.03221359848976135,1.3125,-0.07494934648275375,0.0,1.1062500476837158,0.23588550090789795,0.006135923322290182,-0.6187499761581421
1789652968064080336,2872185098683,3253738,0,5,0.08725714683532715,0.0015339808305725455,-5.9375,0.18854781985282898,-0.003067961661145091,-0.0625,-0.1395682841539383,0.015339808538556099,0.6875,-0.2751578092575073,0.0,-6.5,-0.07655522972345352,-0.010737866163253784,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17816947400569916,-0.006135923322290182,0.15625,-0.10021208971738815,0.00920388475060463,-1.9375,-0.4188966155052185,-0.05062136799097061,-0.0625,0.16618524491786957,0.012271846644580364,-1.25,-0.48623597621917725,-0.0015339808305725455,-0.875,-1.0887309312820435,-0.01840776950120926,1.3125,-0.0749373584985733,0.012271846644580364,1.1062500476837158,0.2358735203742981,-0.006135923322290182,-0.637499988079071
1789652968065044134,2872186062500,3253739,0,5,0.087269127368927,0.006135923322290182,-5.9375,0.18853582441806793,-0.010737866163253784,-0.0625,-0.1395922601222992,0.0015339808305725455,0.6875,-0.2751578092575073,-0.0015339808305725455,-6.5,-0.07657919824123383,-0.015339808538556099,-0.625,0.06578141450881958,0.006135923322290182,-2.987499952316284,-0.17816947400569916,0.0,0.14374999701976776,-0.1002240777015686,0.006135923322290182,-1.9375,-0.41893255710601807,-0.052155349403619766,-0.0625,0.16618524491786957,0.0,-1.25,-0.48623597621917725,0.004601942375302315,-0.875,-1.0887309312820435,-0.012271846644580364,1.3125,-0.07494934648275375,0.0,1.1062500476837158,0.2358735203742981,0.0,-0.6187499761581421
1789652968066216337,2872187234695,3253740,0,5,0.08725714683532715,-0.0015339808305725455,-5.9375,0.18854781985282898,-0.0015339808305725455,-0.0625,-0.1395922601222992,0.004601942375302315,0.6875,-0.2751578092575073,-0.010737866163253784,-6.5,-0.07657919824123383,-0.015339808538556099,-0.625,0.06578141450881958,0.006135923322290182,-2.987499952316284,-0.17816947400569916,0.0,0.14374999701976776,-0.1002240777015686,-0.006135923322290182,-1.875,-0.41898050904273987,-0.05675728991627693,-0.0625,0.16619724035263062,0.006135923322290182,-1.1875,-0.4862479567527771,0.003067961661145091,-0.875,-1.0887309312820435,-0.012271846644580364,1.3125,-0.07494934648275375,-0.006135923322290182,1.1062500476837158,0.2358735203742981,0.0,-0.6187499761581421
1789652968066950093,2872187968456,3253741,0,5,0.0872451588511467,0.0015339808305725455,-5.9375,0.18853582441806793,-0.0015339808305725455,-0.0625,-0.1396162211894989,-0.004601942375302315,0.6875,-0.2751697897911072,-0.015339808538556099,-6.5,-0.07659118622541428,-0.01840776950120926,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.1781574934720993,0.01840776950120926,0.15625,-0.10021208971738815,-0.004601942375302315,-1.875,-0.4189924895763397,-0.04908738657832146,-0.0625,0.16618524491786957,0.004601942375302315,-1.1875,-0.48621201515197754,0.012271846644580364,-0.875,-1.0887309312820435,-0.013805828057229519,1.3125,-0.07494934648275375,-0.012271846644580364,1.125,0.23586153984069824,-0.012271846644580364,-0.6187499761581421
1789652968067946289,2872188964651,3253742,0,5,0.08725714683532715,-0.0076699042692780495,-5.9375,0.18853582441806793,-0.003067961661145091,-0.0625,-0.13960424065589905,-0.0015339808305725455,0.6875,-0.2751578092575073,-0.006135923322290182,-6.5,-0.07661515474319458,-0.016873789951205254,-0.625,0.06576942652463913,-0.006135923322290182,-3.0062499046325684,-0.1781574934720993,0.01840776950120926,0.14374999701976776,-0.1002240777015686,0.0,-1.875,-0.41901645064353943,-0.04601942375302315,-0.0625,0.16618524491786957,0.0,-1.1875,-0.48623597621917725,0.006135923322290182,-0.875,-1.0887309312820435,-0.012271846644580364,1.3125,-0.0749373584985733,0.0,1.1062500476837158,0.2358735203742981,0.0,-0.6187499761581421
1789652968068949749,2872189968117,3253743,0,5,0.08725714683532715,-0.00920388475060463,-5.9375,0.18852384388446808,-0.004601942375302315,-0.0625,-0.1396162211894989,0.003067961661145091,0.6875,-0.2751578092575073,-0.003067961661145091,-6.5,-0.07662713527679443,-0.016873789951205254,-0.625,0.06579339504241943,0.006135923322290182,-2.987499952316284,-0.17816947400569916,0.0,0.14374999701976776,-0.1002001091837883,0.0015339808305725455,-1.9375,-0.41901645064353943,-0.03988350182771683,-0.0625,0.16619724035263062,0.0015339808305725455,-1.1875,-0.48623597621917725,0.004601942375302315,-0.875,-1.0887188911437988,-0.006135923322290182,1.3125,-0.074913389980793,0.02454369328916073,1.09375,0.2358735203742981,0.0,-0.6187499761581421
1789652968069624620,2872190642898,3253744,0,5,0.0872451588511467,-0.02147573232650757,-5.9375,0.18851186335086823,-0.0076699042692780495,-0.0625,-0.13960424065589905,0.0,0.6875,-0.2751697897911072,-0.004601942375302315,-6.5,-0.07663912326097488,-0.019941750913858414,-0.625,0.06576942652463913,0.0,-2.987499952316284,-0.17819344997406006,-0.01840776950120926,0.15625,-0.1002240777015686,0.0,-1.9375,-0.419052392244339,-0.0475534051656723,-0.0625,0.16619724035263062,0.0015339808305725455,-1.1875,-0.48623597621917725,-0.0015339808305725455,-0.875,-1.0887309312820435,-0.016873789951205254,1.3125,-0.0749373584985733,0.0,1.09375,0.2358735203742981,0.0,-0.6187499761581421
1789652968070617572,2872191635915,3253745,0,5,0.08725714683532715,-0.015339808538556099,-5.9375,0.18851186335086823,-0.003067961661145091,-0.125,-0.13962820172309875,0.0,0.6875,-0.2751578092575073,-0.0015339808305725455,-6.5,-0.07665110379457474,-0.016873789951205254,-0.625,0.06578141450881958,0.006135923322290182,-3.0062499046325684,-0.17814551293849945,0.030679617077112198,0.14374999701976776,-0.1002240777015686,0.0,-1.9375,-0.4191003441810608,-0.055223312228918076,-0.0625,0.16619724035263062,-0.006135923322290182,-1.1875,-0.48623597621917725,0.0,-0.875,-1.0887309312820435,-0.015339808538556099,1.3125,-0.0749373584985733,0.006135923322290182,1.09375,0.23586153984069824,-0.006135923322290182,-0.6187499761581421
1789652968071620306,2872192638671,3253746,0,5,0.08725714683532715,-0.012271846644580364,-5.9375,0.18851186335086823,0.0,-0.0625,-0.1396401971578598,-0.004601942375302315,0.6875,-0.2751697897911072,-0.012271846644580364,-6.5,-0.07667507231235504,-0.016873789951205254,-0.625,0.06578141450881958,0.012271846644580364,-2.987499952316284,-0.178181454539299,0.006135923322290182,0.14374999701976776,-0.1002240777015686,-0.004601942375302315,-1.9375,-0.4191003441810608,-0.03834952041506767,-0.125,0.16619724035263062,-0.0015339808305725455,-1.125,-0.48623597621917725,0.003067961661145091,-0.875,-1.0887309312820435,-0.015339808538556099,1.3125,-0.07492537796497345,0.006135923322290182,1.09375,0.23586153984069824,-0.006135923322290182,-0.637499988079071
1789652968072492365,2872193510734,3253747,0,5,0.087269127368927,-0.003067961661145091,-5.9375,0.18847590684890747,-0.010737866163253784,-0.0625,-0.13962820172309875,-0.0076699042692780495,0.6875,-0.2751578092575073,-0.010737866163253784,-6.5,-0.07667507231235504,-0.012271846644580364,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.1782054305076599,0.0,0.14374999701976776,-0.10021208971738815,0.0,-1.9375,-0.4191482663154602,-0.05368933081626892,-0.125,0.16619724035263062,-0.00920388475060463,-1.125,-0.4862239956855774,0.019941750913858414,-0.875,-1.0887309312820435,-0.0076699042692780495,1.3125,-0.074913389980793,0.012271846644580364,1.1062500476837158,0.23586153984069824,-0.006135923322290182,-0.6187499761581421
1789652968074493860,2872195512220,3253748,0,5,0.08725714683532715,0.0,-5.9375,0.18847590684890747,-0.0015339808305725455,-0.0625,-0.13962820172309875,0.0,0.6875,-0.2751578092575073,0.0015339808305725455,-6.5,-0.0767349973320961,-0.03221359848976135,-0.625,0.06578141450881958,0.012271846644580364,-3.018749952316284,-0.17821741104125977,-0.012271846644580364,0.15625,-0.1002240777015686,0.0015339808305725455,-1.9375,-0.41923215985298157,-0.04601942375302315,-0.0625,0.16618524491786957,-0.003067961661145091,-1.1875,-0.4862239956855774,0.010737866163253784,-0.875,-1.0887188911437988,0.0,1.3125,-0.074913389980793,0.0,1.1062500476837158,0.23586153984069824,0.0,-0.637499988079071
1789652968075362559,2872196380927,3253749,0,5,0.08725714683532715,-0.016873789951205254,-5.9375,0.18847590684890747,0.0,-0.0625,-0.1396401971578598,0.0,0.6875,-0.2751578092575073,-0.003067961661145091,-6.5,-0.0767589658498764,-0.029145635664463043,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17821741104125977,-0.006135923322290182,0.15625,-0.1002001091837883,-0.004601942375302315,-1.9375,-0.41928011178970337,-0.06289321184158325,-0.125,0.16619724035263062,0.0015339808305725455,-1.1875,-0.4862000048160553,0.010737866163253784,-0.875,-1.0887309312820435,-0.003067961661145091,1.3125,-0.07490140944719315,0.0,1.1062500476837158,0.2358495593070984,-0.012271846644580364,-0.637499988079071
1789652968076460864,2872197479109,3253750,0,5,0.0872451588511467,-0.016873789951205254,-5.9375,0.18848788738250732,0.0076699042692780495,-0.0625,-0.13965217769145966,-0.0015339808305725455,0.6875,-0.2751578092575073,0.0,-6.5,-0.0767589658498764,-0.029145635664463043,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17822939157485962,-0.01840776950120926,0.14374999701976776,-0.10021208971738815,-0.003067961661145091,-1.875,-0.41931605339050293,-0.05368933081626892,-0.125,0.16620922088623047,0.010737866163253784,-1.1875,-0.4862239956855774,0.003067961661145091,-0.875,-1.0887309312820435,-0.004601942375302315,1.3125,-0.0748894214630127,0.006135923322290182,1.1062500476837158,0.23586153984069824,0.006135923322290182,-0.637499988079071
1789652968077418562,2872198436861,3253751,0,5,0.087269127368927,-0.004601942375302315,-5.9375,0.18848788738250732,0.004601942375302315,-0.0625,-0.13965217769145966,-0.0015339808305725455,0.6875,-0.2751578092575073,-0.003067961661145091,-6.5,-0.07678293436765671,-0.02454369328916073,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.17822939157485962,-0.012271846644580364,0.15625,-0.1002240777015686,-0.003067961661145091,-1.9375,-0.41934001445770264,-0.0475534051656723,-0.0625,0.16618524491786957,-0.0015339808305725455,-1.1875,-0.4862239956855774,0.004601942375302315,-0.875,-1.0887309312820435,0.0,1.3125,-0.07487744092941284,0.012271846644580364,1.09375,0.23583756387233734,-0.006135923322290182,-0.637499988079071
1789652968078565676,2872199583816,3253752,0,5,0.08725714683532715,-0.003067961661145091,-5.9375,0.18848788738250732,-0.0015339808305725455,-0.0625,-0.1396401971578598,0.013805828057229519,0.6875,-0.2751578092575073,-0.0015339808305725455,-6.5,-0.07678293436765671,-0.013805828057229519,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.17822939157485962,0.0,0.14374999701976776,-0.10021208971738815,0.003067961661145091,-1.875,-0.41941192746162415,-0.04141748324036598,-0.125,0.16619724035263062,-0.0015339808305725455,-1.1875,-0.4862239956855774,0.0015339808305725455,-0.875,-1.0887309312820435,-0.0015339808305725455,1.3125,-0.07486545294523239,0.006135923322290182,1.09375,0.23583756387233734,0.0,-0.637499988079071
1789652968079443172,2872200461459,3253753,0,5,0.08725714683532715,0.0,-5.9375,0.18847590684890747,-0.010737866163253784,-0.0625,-0.13965217769145966,0.010737866163253784,0.6875,-0.2751578092575073,-0.004601942375302315,-6.5,-0.07681888341903687,-0.019941750913858414,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.17824138700962067,-0.012271846644580364,0.14374999701976776,-0.1002001091837883,-0.0015339808305725455,-1.9375,-0.4194718599319458,-0.05675728991627693,-0.125,0.16618524491786957,-0.0076699042692780495,-1.1875,-0.4862239956855774,0.0,-0.875,-1.0887188911437988,0.0076699042692780495,1.3125,-0.07485347241163254,0.01840776950120926,1.1062500476837158,0.23583756387233734,0.0,-0.637499988079071
1789652968080484850,2872201502990,3253754,0,5,0.0872451588511467,0.003067961661145091,-5.9375,0.18848788738250732,-0.013805828057229519,-0.0625,-0.13965217769145966,0.012271846644580364,0.6875,-0.2751578092575073,-0.006135923322290182,-6.5,-0.07683087140321732,-0.02454369328916073,-0.625,0.06576942652463913,-0.012271846644580364,-2.987499952316284,-0.17821741104125977,0.030679617077112198,0.15625,-0.1002001091837883,0.006135923322290182,-1.9375,-0.41950780153274536,-0.061359234154224396,-0.0625,0.16619724035263062,0.0,-1.1875,-0.48621201515197754,0.003067961661145091,-0.875,-1.0887069702148438,0.012271846644580364,1.3125,-0.07484148442745209,0.01840776950120926,1.09375,0.2358255833387375,-0.012271846644580364,-0.637499988079071
1789652968081473884,2872202492198,3253755,0,5,0.087269127368927,0.012271846644580364,-6.0,0.18847590684890747,-0.010737866163253784,-0.0625,-0.1396641582250595,0.0,0.6875,-0.2751578092575073,0.0015339808305725455,-6.5,-0.07684285193681717,-0.01840776950120926,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.17826534807682037,-0.01840776950120926,0.14374999701976776,-0.1002240777015686,0.0,-1.9375,-0.4195437431335449,-0.058291271328926086,-0.0625,0.16618524491786957,-0.0015339808305725455,-1.1875,-0.4862239956855774,0.0015339808305725455,-0.875,-1.0887309312820435,0.003067961661145091,1.3125,-0.07484148442745209,0.006135923322290182,1.09375,0.2358255833387375,-0.01840776950120926,-0.637499988079071
1789652968082308073,2872203326402,3253756,0,5,0.08725714683532715,0.006135923322290182,-6.0,0.18845194578170776,-0.004601942375302315,-0.0625,-0.1396881341934204,-0.016873789951205254,0.6875,-0.2751697897911072,-0.004601942375302315,-6.5625,-0.07686682045459747,-0.027611656114459038,-0.625,0.06575744599103928,-0.006135923322290182,-2.987499952316284,-0.17828932404518127,-0.01840776950120926,0.14374999701976776,-0.1002001091837883,0.013805828057229519,-1.9375,-0.41961565613746643,-0.0475534051656723,-0.0625,0.16620922088623047,0.016873789951205254,-1.1875,-0.48621201515197754,0.00920388475060463,-0.875,-1.0887309312820435,0.006135923322290182,1.3125,-0.07482950389385223,0.012271846644580364,1.09375,0.23581360280513763,-0.01840776950120926,-0.6187499761581421
1789652968083335431,2872204353766,3253757,0,5,0.08725714683532715,0.006135923322290182,-5.9375,0.18845194578170776,-0.010737866163253784,-0.0625,-0.1396641582250595,-0.0015339808305725455,0.6875,-0.2751578092575073,0.0015339808305725455,-6.5,-0.07691475749015808,-0.03221359848976135,-0.625,0.06578141450881958,0.006135923322290182,-2.987499952316284,-0.17826534807682037,-0.006135923322290182,0.15625,-0.10021208971738815,0.0076699042692780495,-1.9375,-0.4196516275405884,-0.04448544606566429,-0.125,0.16619724035263062,0.016873789951205254,-1.1875,-0.48623597621917725,-0.003067961661145091,-0.875,-1.0887309312820435,0.004601942375302315,1.3125,-0.07482950389385223,0.0,1.09375,0.2358255833387375,0.0,-0.637499988079071
1789652968084311284,2872205329651,3253758,0,5,0.08725714683532715,0.0015339808305725455,-6.0,0.18847590684890747,-0.00920388475060463,-0.0625,-0.1396641582250595,-0.003067961661145091,0.75,-0.2751578092575073,-0.0015339808305725455,-6.5625,-0.07692674547433853,-0.03988350182771683,-0.625,0.06576942652463913,-0.006135923322290182,-2.987499952316284,-0.17826534807682037,0.0,0.15625,-0.1002240777015686,0.0015339808305725455,-2.0,-0.4196995496749878,-0.04141748324036598,-0.125,0.16618524491786957,0.016873789951205254,-1.1875,-0.48621201515197754,0.006135923322290182,-0.875,-1.0887309312820435,0.003067961661145091,1.3125,-0.07480553537607193,0.006135923322290182,1.09375,0.2358255833387375,0.0,-0.6187499761581421
1789652968085194482,2872206212781,3253759,0,5,0.0872451588511467,-0.003067961661145091,-5.9375,0.18847590684890747,-0.01840776950120926,-0.0625,-0.1396641582250595,0.003067961661145091,0.75,-0.2751578092575073,-0.003067961661145091,-6.5,-0.07695070654153824,-0.03681553900241852,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17828932404518127,-0.012271846644580364,0.14374999701976776,-0.1002240777015686,-0.012271846644580364,-1.875,-0.4197475016117096,-0.05368933081626892,-0.125,0.16619724035263062,0.00920388475060463,-1.1875,-0.4862239956855774,-0.0015339808305725455,-0.875,-1.0887309312820435,-0.004601942375302315,1.3125,-0.07479354739189148,0.012271846644580364,1.09375,0.23578962683677673,-0.01840776950120926,-0.6187499761581421
1789652968086220761,2872207239062,3253760,0,5,0.0872451588511467,-0.0015339808305725455,-5.9375,0.18845194578170776,-0.012271846644580364,-0.0625,-0.13967613875865936,0.0015339808305725455,0.6875,-0.2751578092575073,0.0,-6.5,-0.07698666304349899,-0.04448544606566429,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17827732861042023,0.0,0.15625,-0.1002240777015686,-0.012271846644580364,-1.875,-0.41985535621643066,-0.055223312228918076,-0.0625,0.16619724035263062,0.019941750913858414,-1.1875,-0.48623597621917725,-0.0015339808305725455,-0.875,-1.0887069702148438,0.004601942375302315,1.3125,-0.07476957887411118,0.01840776950120926,1.09375,0.2358255833387375,0.012271846644580364,-0.637499988079071
1789652968087205825,2872208223751,3253761,0,5,0.087269127368927,0.010737866163253784,-6.0,0.18847590684890747,-0.006135923322290182,-0.0625,-0.13970011472702026,-0.0015339808305725455,0.6875,-0.2751578092575073,0.010737866163253784,-6.625,-0.07699864357709885,-0.04601942375302315,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17828932404518127,-0.012271846644580364,0.15625,-0.10021208971738815,-0.010737866163253784,-1.875,-0.41991525888442993,-0.06596117466688156,-0.0625,0.16618524491786957,0.013805828057229519,-1.1875,-0.48621201515197754,-0.0015339808305725455,-0.875,-1.0887309312820435,-0.0015339808305725455,1.3125,-0.07478156685829163,0.0,1.09375,0.2358255833387375,0.012271846644580364,-0.637499988079071
1789652968087930410,2872208948707,3253762,0,5,0.08725714683532715,0.0076699042692780495,-5.9375,0.18845194578170776,-0.01840776950120926,-0.0625,-0.1396641582250595,0.003067961661145091,0.6875,-0.2751578092575073,-0.003067961661145091,-6.625,-0.0770346000790596,-0.04141748324036598,-0.5625,0.06578141450881958,0.0,-2.987499952316284,-0.17828932404518127,0.0,0.15625,-0.1002001091837883,-0.006135923322290182,-1.875,-0.4199751913547516,-0.06596117466688156,-0.0625,0.16618524491786957,0.023009711876511574,-1.1875,-0.48623597621917725,-0.010737866163253784,-0.875,-1.0887309312820435,-0.006135923322290182,1.3125,-0.07474561035633087,0.030679617077112198,1.09375,0.23578962683677673,-0.02454369328916073,-0.637499988079071
1789652968089113806,2872210132175,3253763,0,5,0.08725714683532715,0.012271846644580364,-6.0,0.18847590684890747,-0.004601942375302315,-0.0625,-0.13971209526062012,-0.013805828057229519,0.6875,-0.2751578092575073,0.0,-6.5625,-0.0770585685968399,-0.03834952041506767,-0.5625,0.06578141450881958,0.0,-2.9749999046325684,-0.17828932404518127,0.0,0.14374999701976776,-0.1002240777015686,-0.004601942375302315,-1.9375,-0.4200471043586731,-0.0782330259680748,-0.0625,0.16620922088623047,0.026077674701809883,-1.1875,-0.4862239956855774,-0.029145635664463043,-0.875,-1.0887309312820435,-0.01840776950120926,1.3125,-0.07475759834051132,0.006135923322290182,1.09375,0.23580162227153778,-0.012271846644580364,-0.6187499761581421
1789652968090078185,2872211096480,3253764,0,5,0.08725714683532715,0.004601942375302315,-6.0,0.18847590684890747,-0.0076699042692780495,-0.0625,-0.1396881341934204,-0.00920388475060463,0.75,-0.2751578092575073,0.0015339808305725455,-6.5625,-0.07708253711462021,-0.04295146465301514,-0.625,0.06576942652463913,0.0,-3.0062499046325684,-0.17828932404518127,0.0,0.15625,-0.1002240777015686,-0.013805828057229519,-1.9375,-0.42015495896339417,-0.0782330259680748,-0.0625,0.16618524491786957,0.012271846644580364,-1.25,-0.48623597621917725,-0.026077674701809883,-0.875,-1.0887309312820435,-0.0076699042692780495,1.3125,-0.07474561035633087,0.012271846644580364,1.09375,0.23581360280513763,0.01840776950120926,-0.6187499761581421
1789652968090785837,2872211804207,3253765,0,5,0.087269127368927,0.004601942375302315,-5.9375,0.18845194578170776,-0.015339808538556099,-0.0625,-0.13970011472702026,-0.01840776950120926,0.75,-0.2751578092575073,0.0,-6.5,-0.07709451764822006,-0.03221359848976135,-0.625,0.06578141450881958,0.006135923322290182,-2.987499952316284,-0.17828932404518127,0.0,0.15625,-0.1002001091837883,0.0,-1.875,-0.4202268719673157,-0.08590292930603027,-0.0625,0.16618524491786957,0.006135923322290182,-1.25,-0.4862000048160553,-0.006135923322290182,-0.875,-1.0887309312820435,-0.010737866163253784,1.3125,-0.07473362982273102,0.01840776950120926,1.0812499523162842,0.23578962683677673,0.0,-0.637499988079071
1789652968091785025,2872212803379,3253766,0,5,0.08725714683532715,0.003067961661145091,-5.9375,0.18847590684890747,-0.0076699042692780495,-0.0625,-0.13971209526062012,-0.03221359848976135,0.75,-0.2751578092575073,0.0,-6.5625,-0.07713047415018082,-0.029145635664463043,-0.625,0.06578141450881958,0.0,-2.9749999046325684,-0.17832526564598083,-0.012271846644580364,0.15625,-0.1002240777015686,-0.012271846644580364,-1.875,-0.42031073570251465,-0.10124273598194122,-0.0625,0.16618524491786957,0.006135923322290182,-1.1875,-0.48621201515197754,0.0076699042692780495,-0.875,-1.0887309312820435,-0.012271846644580364,1.3125,-0.07470966130495071,0.02454369328916073,1.09375,0.23577764630317688,-0.006135923322290182,-0.6499999761581421
1789652968092926393,2872213944636,3253767,0,5,0.08725714683532715,0.004601942375302315,-5.9375,0.18847590684890747,-0.012271846644580364,-0.0625,-0.13970011472702026,-0.016873789951205254,0.75,-0.2751578092575073,0.0,-6.5625,-0.07715444266796112,-0.03374757990241051,-0.625,0.06580538302659988,0.01840776950120926,-2.987499952316284,-0.17830130457878113,0.012271846644580364,0.15625,-0.10021208971738815,-0.004601942375302315,-1.875,-0.42038264870643616,-0.09817477315664291,-0.0625,0.16618524491786957,0.004601942375302315,-1.1875,-0.48618802428245544,0.023009711876511574,-0.875,-1.0887069702148438,-0.006135923322290182,1.3125,-0.07469767332077026,0.006135923322290182,1.09375,0.23577764630317688,0.0,-0.637499988079071
1789652968093790969,2872214809273,3253768,0,5,0.08725714683532715,0.006135923322290182,-5.9375,0.18845194578170776,-0.013805828057229519,-0.0625,-0.13970011472702026,-0.019941750913858414,0.75,-0.2751578092575073,0.0015339808305725455,-6.5625,-0.07717841118574142,-0.03834952041506767,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17831328511238098,0.0,0.15625,-0.1002001091837883,0.013805828057229519,-1.875,-0.4205264747142792,-0.0920388475060463,-0.0625,0.16618524491786957,0.0,-1.1875,-0.48618802428245544,0.019941750913858414,-0.875,-1.0887309312820435,-0.02147573232650757,1.3125,-0.07469767332077026,0.0,1.1062500476837158,0.23576566576957703,-0.012271846644580364,-0.6499999761581421
1789652968094687923,2872215706171,3253769,0,5,0.08728111535310745,0.015339808538556099,-5.9375,0.18847590684890747,-0.015339808538556099,-0.0625,-0.13971209526062012,-0.015339808538556099,0.75,-0.2751578092575073,0.003067961661145091,-6.5625,-0.07721436023712158,-0.03988350182771683,-0.625,0.06575744599103928,-0.012271846644580364,-2.987499952316284,-0.17834924161434174,-0.030679617077112198,0.15625,-0.1002001091837883,0.016873789951205254,-1.875,-0.42058637738227844,-0.08436894416809082,-0.0625,0.16618524491786957,-0.003067961661145091,-1.1875,-0.4862000048160553,0.03221359848976135,-0.875,-1.0887188911437988,-0.00920388475060463,1.3125,-0.07468569278717041,0.006135923322290182,1.09375,0.23576566576957703,-0.006135923322290182,-0.637499988079071
1789652968095641638,2872216659958,3253770,0,5,0.08725714683532715,-0.012271846644580364,-5.9375,0.18847590684890747,-0.00920388475060463,-0.0625,-0.13970011472702026,-0.012271846644580364,0.75,-0.2751578092575073,0.0,-6.5625,-0.07726229727268219,-0.04448544606566429,-0.625,0.06576942652463913,-0.012271846644580364,-2.987499952316284,-0.17832526564598083,-0.006135923322290182,0.14374999701976776,-0.1002240777015686,0.006135923322290182,-1.9375,-0.42065829038619995,-0.09664079546928406,-0.0625,0.16618524491786957,0.0,-1.1875,-0.48621201515197754,0.012271846644580364,-0.875,-1.0887069702148438,0.0,1.3125,-0.07464973628520966,0.01840776950120926,1.09375,0.23575368523597717,-0.01840776950120926,-0.6499999761581421
1789652968096538166,2872217556513,3253771,0,5,0.087269127368927,-0.003067961661145091,-5.9375,0.18847590684890747,-0.004601942375302315,0.0,-0.13971209526062012,-0.019941750913858414,0.6875,-0.2751578092575073,0.0015339808305725455,-6.5625,-0.07727428525686264,-0.03681553900241852,-0.625,0.06578141450881958,0.0,-2.987499952316284,-0.17832526564598083,-0.006135923322290182,0.18125000596046448,-0.1002240777015686,0.0076699042692780495,-1.9375,-0.4207182228565216,-0.08436894416809082,-0.0625,0.16617326438426971,-0.00920388475060463,-1.25,-0.4862000048160553,0.00920388475060463,-0.875,-1.0887309312820435,-0.0076699042692780495,1.3125,-0.0746377557516098,0.012271846644580364,1.0812499523162842,0.23576566576957703,0.0,-0.6187499761581421
